task	split	alpha	mode	target_inflation	actual_inflation	inflation_reached	max_inflation	n_sites	n_proteins	exp_flipped	d_auroc	d_auprc	d_auroc_lo	d_auroc_hi	d_auprc_lo	d_auprc_hi	f_shallow	f_deep	f_ref	ref_bin	f_monotone
ubiquitination_k	1	0.25	alpha			True	1.8155	46429	1114	4931.073136792747	-0.014570923468127437	-0.04133532193334685	-0.016826874437155658	-0.01220404311150473	-0.04528852911910985	-0.037623069921849044	0.04199247031566754	0.3952791019529448	0.3952791019529448	5	True
ubiquitination_k	1	0.5	alpha			True	1.8155	46429	1114	2692.206578612302	-0.02058204420176563	-0.05325074988792558	-0.02250914253685348	-0.018501322347739203	-0.056510913673964935	-0.049928892874489705	0.04199247031566754	0.3952791019529448	0.3952791019529448	5	True
ubiquitination_k	1	0.75	alpha			True	1.8155	46429	1114	1128.6706897319173	-0.02595999627793016	-0.06306390274944747	-0.027361633568295816	-0.024607492747556865	-0.06522109198929442	-0.0610496497128343	0.04199247031566754	0.3952791019529448	0.3952791019529448	5	True
ubiquitination_k	1	1.0	alpha			True	1.8155	46429	1114	0.0	-0.03046747228338842	-0.07136638292080182	-0.03046747228338842	-0.03046747228338842	-0.07136638292080183	-0.07136638292080183	0.04199247031566754	0.3952791019529448	0.3952791019529448	5	True
ubiquitination_k	1	0.7727143162060142	inflation	1.1	1.1	True	1.8155	46429	1114	1010.9000000000012	-0.026383127704849126	-0.06387330364233573	-0.02764100029514386	-0.0252694242366446	-0.06591167326219555	-0.06177251611127091	0.04199247031566754	0.3952791019529448	0.3952791019529448	5	True
ubiquitination_k	1	0.5226448809785158	inflation	1.25	1.25	True	1.8155	46429	1114	2527.249999999999	-0.021232863356702394	-0.05425449518105126	-0.023336481164629965	-0.01919059345042316	-0.057158030946964644	-0.05145350138538998	0.04199247031566754	0.3952791019529448	0.3952791019529448	5	True
ubiquitination_k	1	0.23863748138893454	inflation	1.5	1.5	True	1.8155	46429	1114	5054.500000000001	-0.014384613643036972	-0.04129010107167469	-0.016706959994442137	-0.012427020805972737	-0.04504607096097394	-0.03831394649375874	0.04199247031566754	0.3952791019529448	0.3952791019529448	5	True
ubiquitination_k	2	0.0	alpha			True	1.7201	45828	1162	7733.549334892558	-0.009754874293168929	-0.024443397368313066	-0.0119378932853715	-0.007482869878640934	-0.02790615584586282	-0.02040200267708968	0.04785736628088833	0.4030843443940944	0.4030843443940944	5	True
ubiquitination_k	2	0.25	alpha			True	1.7201	45828	1162	4711.925394869565	-0.015984382641198704	-0.03576707472742206	-0.017878304385986955	-0.013759289029010496	-0.039113093491161544	-0.03224714791423596	0.04785736628088833	0.4030843443940944	0.4030843443940944	5	True
ubiquitination_k	2	0.5	alpha			True	1.7201	45828	1162	2612.8849018517285	-0.02082153130737182	-0.044670610974583094	-0.022755966220428997	-0.01898260118074723	-0.04765002730959571	-0.041550991499421666	0.04785736628088833	0.4030843443940944	0.4030843443940944	5	True
ubiquitination_k	2	0.75	alpha			True	1.7201	45828	1162	1109.6459529784445	-0.024725728386692437	-0.052082435434411475	-0.02608262700581075	-0.023498403283371307	-0.05409491855536075	-0.04968997719732694	0.04785736628088833	0.4030843443940944	0.4030843443940944	5	True
ubiquitination_k	2	1.0	alpha			True	1.7201	45828	1162	0.0	-0.02795469175450538	-0.05834072866702512	-0.02795469175450538	-0.02795469175450538	-0.05834072866702511	-0.05834072866702511	0.04785736628088833	0.4030843443940944	0.4030843443940944	5	True
ubiquitination_k	2	0.7570098793055104	inflation	1.1	1.1	True	1.7201	45828	1162	1073.900000000001	-0.024873878156893695	-0.052271524889375594	-0.026182812911460206	-0.023526626853146493	-0.054235926669697565	-0.05019648110142355	0.04785736628088833	0.4030843443940944	0.4030843443940944	5	True
ubiquitination_k	2	0.48985579705060944	inflation	1.25	1.25	True	1.7201	45828	1162	2684.75	-0.020653777917670296	-0.04432309627955445	-0.02232408780027127	-0.018700897322819824	-0.047204064965955715	-0.04131288218527168	0.04785736628088833	0.4030843443940944	0.4030843443940944	5	True
