threshold	r2_target	seed	r2_measured	homog_train	homog_test_threshold	homog_test_natural	auroc_base_threshold	auprc_base_threshold	auroc_base_natural	auprc_base_natural	auroc_real_threshold	auprc_real_threshold	auroc_real_natural	auprc_real_natural	auroc_perm_threshold	auprc_perm_threshold	auroc_perm_natural	auprc_perm_natural	d_real_threshold	d_perm_threshold	real_beats_perm_threshold	d_real_natural	d_perm_natural	real_beats_perm_natural	rho_score_depth_base	rho_score_depth_real	rho_delta	rho_truth
2	0.4	1	0.1964098711614134	0.3898702732542092	0.5047250859106529	0.0	0.7531255575084881	0.5503956969414985	0.7466823430047845	0.49516588602325173	0.7768413009989668	0.5868264774767529	0.7838000590085569	0.554791468354161	0.7407074532564051	0.5295722317732203	0.735757046258221	0.47785916510949134	0.02371574349047867	-0.012418104252083007	1	0.03711771600377234	-0.010925296746563506	1	0.17582340931432675	0.46937769627077053	0.2935542869564438	0.8476855851546733
2	0.4	2	0.19614986650664634	0.3465161989968822	0.3116953516736685	0.03769317753486619	0.7721865309466502	0.5817822391088513	0.7686269709812601	0.5507629561728377	0.7821861720587064	0.6002837368302212	0.7856502355472113	0.5820824866833547	0.7644593101569984	0.5711099906995203	0.7610825939510799	0.54057368685391	0.009999641112056201	-0.007727220789651823	1	0.017023264565951157	-0.007544377030180183	1	0.1756198463746173	0.4108115965679688	0.23519175019335148	0.8212074113156744
2	0.6	0	0.3217376111428353	0.45278252206091657	0.4325078479246599	0.0	0.7017997835840724	0.4559355644734834	0.6967759718349075	0.405530191228074	0.749842961647493	0.5246030215409621	0.7631695206146795	0.502332012266552	0.6982175310891097	0.4508047867570587	0.6931565090713463	0.40105609521636865	0.04804317806342062	-0.00358225249496269	1	0.066393548779772	-0.0036194627635611765	1	0.12787620213351486	0.5652397804962854	0.43736357836277057	0.8592036275199881
2	0.6	1	0.29791711267670273	0.3898702732542092	0.5047250859106529	0.0	0.7531255575084881	0.5503956969414985	0.7466823430047845	0.49516588602325173	0.7909595528341601	0.6099228751378877	0.8028769417395369	0.5870791574184953	0.72910415574797	0.5118200696311648	0.724985374696229	0.4613407954498003	0.037833995325672	-0.024021401760518035	1	0.05619459873475241	-0.021696968308555498	1	0.17582340931432675	0.5762141913212426	0.4003907820069159	0.8476855851546733
2	0.6	2	0.29521112251806314	0.3465161989968822	0.3116953516736685	0.03769317753486619	0.7721865309466502	0.5817822391088513	0.7686269709812601	0.5507629561728377	0.8023921502597857	0.632420149218068	0.8090335013454663	0.6201603931029755	0.7592089360638333	0.5622261100914947	0.7559404994615718	0.5317390731844335	0.03020561931313548	-0.012977594882816912	1	0.04040653036420616	-0.01268647151968827	1	0.1756198463746173	0.5267163827244875	0.3510965363498702	0.8212074113156744
5	0.02	0	0.0046105867640307	5.681600383325347	5.712927756653992	0.0	0.7139366101164991	0.5803500724728146	0.6963223929234643	0.4055842955518621	0.6877611138458057	0.5402187835360714	0.671548853088819	0.3706226878973525	0.708698371976726	0.5714147457805141	0.6906407150309279	0.39626683542120456	-0.026175496270693377	-0.005238238139773088	0	-0.024773539834645364	-0.005681677892536374	0	0.11820111680404603	0.04862778510618709	-0.06957333169785895	0.8592036275199881
5	0.02	1	0.005561598772968468	5.101721439749609	5.391814499231736	0.0	0.762111660656477	0.6504401501222377	0.7443212475628634	0.49131741884753316	0.7612617699096408	0.6511379655780863	0.7453708069574446	0.49534701402432435	0.7601645697706481	0.6468193834124503	0.7420085169609851	0.4878624941220921	-0.0008498907468361683	-0.0019470908858288949	1	0.0010495593945811788	-0.00231273060187831	1	0.16705019003599883	0.1723076762118732	0.005257486175874376	0.8476855851546733
5	0.02	2	0.0067828325300386405	4.815137906152736	5.569765390721468	0.03769317753486619	0.7836188755875177	0.6847132707739052	0.7695441412413406	0.5518828669640186	0.7746552167862597	0.6749414241408149	0.7607533856136188	0.5431264174857129	0.7642954778212461	0.6582478119287989	0.7495950663953987	0.5200269564110238	-0.008963658801258045	-0.019323397766271677	1	-0.008790755627721802	-0.019949074845941883	1	0.1710864211104479	0.14634123925425582	-0.024745181856192067	0.8212074113156744
5	0.05	0	0.01964431714397219	5.681600383325347	5.712927756653992	0.0	0.7139366101164991	0.5803500724728146	0.6963223929234643	0.4055842955518621	0.6901594437393374	0.5460630445106902	0.6755176425021849	0.3779690566792496	0.7078627587168475	0.5715707212603789	0.6893916529481459	0.39498420062957396	-0.023777166377161763	-0.006073851399651664	0	-0.020804750421279383	-0.006930739975318456	0	0.11820111680404603	0.07450749056619695	-0.04369362623784909	0.8592036275199881
5	0.05	1	0.020444366305188533	5.101721439749609	5.391814499231736	0.0	0.762111660656477	0.6504401501222377	0.7443212475628634	0.49131741884753316	0.7599044942192128	0.6498701745740498	0.7460408903879705	0.49621851204698963	0.7600447356039889	0.6470242158317048	0.7419980040023513	0.4886833244117135	-0.002207166437264152	-0.0020669250524880667	0	0.0017196428251070595	-0.002323243560512167	1	0.16705019003599883	0.19497479831880374	0.027924608282804908	0.8476855851546733
5	0.05	2	0.021556650539523714	4.815137906152736	5.569765390721468	0.03769317753486619	0.7836188755875177	0.6847132707739052	0.7695441412413406	0.5518828669640186	0.7757475056612634	0.6762689462791952	0.7628952282057415	0.5464822395050348	0.7749077515862814	0.6727234515326709	0.7609781249974831	0.5378506981605866	-0.007871369926254368	-0.008711124001236303	1	-0.006648913035599113	-0.008566016243857555	1	0.1710864211104479	0.1609608671665817	-0.010125553943866189	0.8212074113156744
5	0.1	0	0.04607562938339893	5.681600383325347	5.712927756653992	0.0	0.7139366101164991	0.5803500724728146	0.6963223929234643	0.4055842955518621	0.6918467954763117	0.5458142717329553	0.6801901568341084	0.38197380303267475	0.687887158804184	0.5468518503211155	0.6686102121670869	0.36904514904206964	-0.022089814640187444	-0.026049451312315064	1	-0.016132236089355878	-0.02771218075637738	1	0.11820111680404603	0.10085104784234669	-0.01735006896169934	0.8592036275199881
5	0.1	1	0.045578687415034236	5.101721439749609	5.391814499231736	0.0	0.762111660656477	0.6504401501222377	0.7443212475628634	0.49131741884753316	0.7614323798441167	0.6518444000705219	0.75077223434525	0.5028374794612235	0.7599740744464636	0.6468127632885736	0.74201452137716	0.48836124524988545	-0.000679280812360239	-0.0021375862100133647	1	0.006450986782386536	-0.0023067261857034893	1	0.16705019003599883	0.24174937223067758	0.07469918219467875	0.8476855851546733
5	0.1	2	0.04717879809855863	4.815137906152736	5.569765390721468	0.03769317753486619	0.7836188755875177	0.6847132707739052	0.7695441412413406	0.5518828669640186	0.7814154684156555	0.6807757969982096	0.7711285627069444	0.555128054672667	0.7591859802973441	0.6528297852195364	0.7454032200580392	0.5142344635710874	-0.0022034071718622927	-0.024432895290173673	1	0.0015844214656037803	-0.024140921183301467	1	0.1710864211104479	0.22352321178330586	0.052436790672857975	0.8212074113156744
5	0.2	0	0.10032301273677746	5.681600383325347	5.712927756653992	0.0	0.7139366101164991	0.5803500724728146	0.6963223929234643	0.4055842955518621	0.6954311071927584	0.5498694031636413	0.6893699695618944	0.3947669412208422	0.6944409385722334	0.5542616593517303	0.6749145472603033	0.37561913820516857	-0.018505502923740758	-0.01949567154426568	1	-0.0069524233615698705	-0.021407845663161007	1	0.11820111680404603	0.16881002865876088	0.05060891185471485	0.8592036275199881
5	0.2	1	0.09553094981760868	5.101721439749609	5.391814499231736	0.0	0.762111660656477	0.6504401501222377	0.7443212475628634	0.49131741884753316	0.7654992309087912	0.6550918117741057	0.7597710915709557	0.5145563676412299	0.7599608982791497	0.6466677514873825	0.7424980808620165	0.4889831127601494	0.003387570252314287	-0.0021507623773272533	1	0.01544984400809224	-0.0018231667008469232	1	0.16705019003599883	0.3259160288325964	0.15886583879659757	0.8476855851546733
5	0.2	2	0.09677982414474784	4.815137906152736	5.569765390721468	0.03769317753486619	0.7836188755875177	0.6847132707739052	0.7695441412413406	0.5518828669640186	0.7840800264523944	0.6840527993797669	0.7778433294914451	0.5651230888521646	0.7649852349474069	0.6591565820052511	0.7515680612237501	0.5218110083655093	0.00046115086487663604	-0.01863364064011086	1	0.00829918825010445	-0.017976080017590546	1	0.1710864211104479	0.28746677956701516	0.11638035845656727	0.8212074113156744
5	0.4	0	0.21059693961353598	5.681600383325347	5.712927756653992	0.0	0.7139366101164991	0.5803500724728146	0.6963223929234643	0.4055842955518621	0.7193018624900025	0.5833763421654871	0.7280314003371131	0.44763687139584296	0.6979520651042869	0.560801555245056	0.6792101459608284	0.38230823479671955	0.005365252373503382	-0.015984545012212248	1	0.03170900741364879	-0.017112246962635913	1	0.11820111680404603	0.38919679952700087	0.2709956827229548	0.8592036275199881
5	0.4	1	0.1964098711614134	5.101721439749609	5.391814499231736	0.0	0.762111660656477	0.6504401501222377	0.7443212475628634	0.49131741884753316	0.7729152139724775	0.6658440228516668	0.7781653067030153	0.5437067504146068	0.7603929349279043	0.6476023223625711	0.742416791109238	0.4895147276551679	0.01080355331600058	-0.0017187257285726787	1	0.03384405914015187	-0.0019044564536254693	1	0.16705019003599883	0.44952625031027427	0.2824760602742754	0.8476855851546733
5	0.4	2	0.19614986650664634	4.815137906152736	5.569765390721468	0.03769317753486619	0.7836188755875177	0.6847132707739052	0.7695441412413406	0.5518828669640186	0.7856783715858303	0.6873166306888856	0.7855663502948267	0.5794123183247658	0.7552578693883182	0.6465515320969525	0.7427580558837672	0.5104332373064446	0.002059495998312566	-0.028361006199199568	1	0.01602220905348606	-0.02678608535757343	1	0.1710864211104479	0.35779988210677005	0.18671346099632216	0.8212074113156744
5	0.6	0	0.3217376111428353	5.681600383325347	5.712927756653992	0.0	0.7139366101164991	0.5803500724728146	0.6963223929234643	0.4055842955518621	0.7264571118811727	0.5936318242431226	0.7452768020558018	0.4749378668038948	0.6972621760296266	0.5591780427151251	0.6790773925559153	0.38227365031678684	0.012520501764673564	-0.016674434086872525	1	0.048954409132337506	-0.017245000367549057	1	0.11820111680404603	0.4978282450613569	0.3796271282573109	0.8592036275199881
5	0.6	1	0.29791711267670273	5.101721439749609	5.391814499231736	0.0	0.762111660656477	0.6504401501222377	0.7443212475628634	0.49131741884753316	0.7788244640985316	0.6746302586770667	0.7859643842928867	0.5563617151064442	0.7598499351954345	0.6478970529834402	0.7424130671159309	0.4890132985572845	0.016712803442054613	-0.0022617254610424187	1	0.04164313673002329	-0.001908180446932528	1	0.16705019003599883	0.5021748886039908	0.335124698567992	0.8476855851546733
5	0.6	2	0.29521112251806314	4.815137906152736	5.569765390721468	0.03769317753486619	0.7836188755875177	0.6847132707739052	0.7695441412413406	0.5518828669640186	0.7896993195871093	0.6939730728699438	0.7883325802588159	0.5847464545026901	0.768843516974504	0.6642053596306214	0.7552565608093578	0.5297946214969733	0.006080443999591512	-0.014775358613013712	1	0.01878843901747529	-0.01428758043198286	1	0.1710864211104479	0.3689844633021516	0.19789804219170373	0.8212074113156744
10	0.02	0	0.0046105867640307	26.51434940094734	26.217034793528846	0.0	0.7273415192502638	0.763323774914607	0.696643765727003	0.4077264988847908	0.6746336258546721	0.714934177659116	0.6389408608209477	0.3393173022546478	0.658519754354234	0.691288932407163	0.6481736049880087	0.3465758106088925	-0.052707893395591676	-0.06882176489602976	1	-0.05770290490605534	-0.04847016073899435	0	0.11676772800229236	0.006992387019143076	-0.10977534098314928	0.8592036275199881
10	0.02	1	0.005561598772968468	25.45679990355968	25.151900522820405	0.0	0.779385216128596	0.8103051319099451	0.7461338437714722	0.4954947952984199	0.7740279011719772	0.8032006802211625	0.7405976203787374	0.48376542926852434	0.7476694896379918	0.7750865069571717	0.7211541178291357	0.44973624548038205	-0.005357314956618842	-0.03171572649060417	1	-0.00553622339273474	-0.02497972594233644	1	0.17044189428345824	0.12748983988290646	-0.042952054400551776	0.8476855851546733
10	0.02	2	0.0067828325300386405	23.90826873385013	25.213194949428175	0.03769317753486619	0.7995364853466695	0.8309227693699739	0.7691498996840309	0.5530427844394415	0.7859893049838306	0.8179998543441084	0.7614464960691121	0.5418372988802524	0.7699418599280462	0.8035324444510672	0.7465872636171578	0.5203055468474576	-0.013547180362838973	-0.029594625418623344	1	-0.007703403614918836	-0.022562636066873143	1	0.1687865065843191	0.16448110364102875	-0.0043054029432903484	0.8212074113156744
10	0.05	0	0.01964431714397219	26.51434940094734	26.217034793528846	0.0	0.7273415192502638	0.763323774914607	0.696643765727003	0.4077264988847908	0.6596367491051431	0.6972174302503376	0.6248940765278528	0.3218683244085855	0.6403330976656578	0.6701660119280302	0.6320694165672632	0.3339513670664071	-0.06770477014512066	-0.08700842158460598	1	-0.07174968919915026	-0.06457434915973981	0	0.11676772800229236	0.005520038273138884	-0.11124768972915348	0.8592036275199881
10	0.05	1	0.020444366305188533	25.45679990355968	25.151900522820405	0.0	0.779385216128596	0.8103051319099451	0.7461338437714722	0.4954947952984199	0.7618563783305298	0.7920017799659462	0.726126553740754	0.45947867302034695	0.7475908098069974	0.7755647011175955	0.7216798808280299	0.4525765645766641	-0.017528837798066244	-0.03179440632159858	1	-0.020007290030718217	-0.024453962943442265	1	0.17044189428345824	0.08969329392522911	-0.08074860035822913	0.8476855851546733
10	0.05	2	0.021556650539523714	23.90826873385013	25.213194949428175	0.03769317753486619	0.7995364853466695	0.8309227693699739	0.7691498996840309	0.5530427844394415	0.7462684867593128	0.7780624149938863	0.7285947931541902	0.48472493166534025	0.7721444427627264	0.8068150645439982	0.7470042131901606	0.5212131003098008	-0.05326799858735676	-0.02739204258394312	0	-0.040555106529840734	-0.022145686493870276	0	0.1687865065843191	0.11599121554425529	-0.05279529104006381	0.8212074113156744
10	0.1	0	0.04607562938339893	26.51434940094734	26.217034793528846	0.0	0.7273415192502638	0.763323774914607	0.696643765727003	0.4077264988847908	0.6412309795420335	0.6852754058540806	0.6097658072837028	0.3099243837219871	0.6394655330151708	0.6779800001546405	0.6273607754204098	0.3276625115728693	-0.08611053970823035	-0.08787598623509296	1	-0.08687795844330026	-0.06928299030659324	0	0.11676772800229236	-0.027145820058069602	-0.14391354806036197	0.8592036275199881
10	0.1	1	0.045578687415034236	25.45679990355968	25.151900522820405	0.0	0.779385216128596	0.8103051319099451	0.7461338437714722	0.4954947952984199	0.7756679686835646	0.8054917653835543	0.7426930047139374	0.4853930848402416	0.7598684674075988	0.790038131479486	0.7317242491746935	0.4717801946970246	-0.0037172474450314352	-0.01951674872099718	1	-0.0034408390575347836	-0.014409594596778708	1	0.17044189428345824	0.13864268586244832	-0.03179920842100992	0.8476855851546733
10	0.1	2	0.04717879809855863	23.90826873385013	25.213194949428175	0.03769317753486619	0.7995364853466695	0.8309227693699739	0.7691498996840309	0.5530427844394415	0.7453232309451279	0.7790374732681834	0.7230643518283602	0.4814716600720617	0.7636163558212197	0.7991902270186251	0.7400431014347076	0.5111859362034494	-0.05421325440154168	-0.03592012952544987	0	-0.04608554785567076	-0.029106798249323274	0	0.1687865065843191	0.09170686274538681	-0.07707964383893229	0.8212074113156744
10	0.2	0	0.10032301273677746	26.51434940094734	26.217034793528846	0.0	0.7273415192502638	0.763323774914607	0.696643765727003	0.4077264988847908	0.6513488661246709	0.692705576972161	0.612556073380186	0.3076701969832327	0.6458106979118479	0.6792410126209932	0.6315339672356631	0.3315755936363899	-0.07599265312559289	-0.08153082133841594	1	-0.08408769234681701	-0.06510979849133991	0	0.11676772800229236	-0.04227984975918452	-0.15904757776147688	0.8592036275199881
10	0.2	1	0.09553094981760868	25.45679990355968	25.151900522820405	0.0	0.779385216128596	0.8103051319099451	0.7461338437714722	0.4954947952984199	0.7756567113531392	0.8051610438926378	0.7420692462956597	0.48107349926664306	0.772204497101035	0.8027933731260817	0.7398263876412379	0.4833919273498657	-0.0037285047754568312	-0.007180719027561011	1	-0.004064597475812448	-0.006307456130234312	1	0.17044189428345824	0.1480248601777545	-0.022417034105703726	0.8476855851546733
10	0.2	2	0.09677982414474784	23.90826873385013	25.213194949428175	0.03769317753486619	0.7995364853466695	0.8309227693699739	0.7691498996840309	0.5530427844394415	0.7342114388566401	0.7645755463995955	0.70565523725069	0.4501774412497843	0.7628745760471713	0.8000080537247988	0.733746054413057	0.5019711558866818	-0.06532504649002946	-0.0366619092994982	0	-0.0634946624333409	-0.035403845270973955	0	0.1687865065843191	0.04743669685725784	-0.12134980972706125	0.8212074113156744
10	0.4	0	0.21059693961353598	26.51434940094734	26.217034793528846	0.0	0.7273415192502638	0.763323774914607	0.696643765727003	0.4077264988847908	0.6582400513513527	0.6993198401678609	0.5785098575462508	0.26930133848591387	0.6298590058405427	0.663577586152778	0.6181411611692064	0.3169668299856327	-0.06910146789891114	-0.09748251340972114	1	-0.1181339081807522	-0.07850260455779667	0	0.11676772800229236	-0.1794289296088971	-0.29619665761118946	0.8592036275199881
10	0.4	1	0.1964098711614134	25.45679990355968	25.151900522820405	0.0	0.779385216128596	0.8103051319099451	0.7461338437714722	0.4954947952984199	0.7718067245946754	0.8020524771419834	0.72816965572048	0.4492345893161477	0.7725278011518112	0.8033635086209716	0.7410135255750732	0.4856426388910841	-0.0075784915339206504	-0.006857414976784826	0	-0.017964188050992203	-0.005120318196399021	0	0.17044189428345824	0.07358036635261496	-0.09686152793084328	0.8476855851546733
10	0.4	2	0.19614986650664634	23.90826873385013	25.213194949428175	0.03769317753486619	0.7995364853466695	0.8309227693699739	0.7691498996840309	0.5530427844394415	0.779911866131454	0.8122651938784639	0.742808687056864	0.49474170382113275	0.7683584098811119	0.8051486340251461	0.7452616762794413	0.5188561127299968	-0.019624619215215522	-0.03117807546555762	1	-0.026341212627166932	-0.023888223404589626	0	0.1687865065843191	0.08304622093771968	-0.08574028564659941	0.8212074113156744
10	0.6	0	0.3217376111428353	26.51434940094734	26.217034793528846	0.0	0.7273415192502638	0.763323774914607	0.696643765727003	0.4077264988847908	0.6639589261869072	0.7121627423865557	0.5405934908569839	0.23564640784740087	0.6322171231071292	0.6620613713578611	0.6201234396607889	0.3140264875197639	-0.06338259306335658	-0.09512439614313462	1	-0.1560502748700191	-0.07652032606621417	0	0.11676772800229236	-0.2881159068213445	-0.4048836348236369	0.8592036275199881
10	0.6	1	0.29791711267670273	25.45679990355968	25.151900522820405	0.0	0.779385216128596	0.8103051319099451	0.7461338437714722	0.4954947952984199	0.7169542482654399	0.75100587698971	0.5878064847799295	0.2752678255624618	0.7505089082738139	0.7786663581158906	0.7241883198309809	0.4593610070078412	-0.06243096786315616	-0.028876307854782124	0	-0.1583273589915427	-0.02194552394049132	0	0.17044189428345824	-0.23816843996429873	-0.40861033424775695	0.8476855851546733
10	0.6	2	0.29521112251806314	23.90826873385013	25.213194949428175	0.03769317753486619	0.7995364853466695	0.8309227693699739	0.7691498996840309	0.5530427844394415	0.7966347578432604	0.8280416419633889	0.7664564602114892	0.5386651701508436	0.759803622704899	0.7952407017402778	0.7325289732332347	0.49800610855207544	-0.002901727503409113	-0.03973286264177056	1	-0.0026934394725417476	-0.036620926450796176	1	0.1687865065843191	0.1647595677696815	-0.004026938814637587	0.8212074113156744
20	0.02	0	0.0046105867640307	71.27454540375967	72.7831531018782	0.0	0.7462617673799716	0.943568744638128	0.692469917155339	0.4006134693269917	0.6710106748314049	0.9252800791770599	0.5843206193475654	0.28255735974873236	0.5850847508780667	0.8895162613707613	0.573862508452025	0.27789390088457944	-0.07525109254856677	-0.16117701650190497	1	-0.1081492978077736	-0.11860740870331399	1	0.08142700793098552	-0.011282968428285934	-0.09270997635927146	0.8592036275199881
20	0.02	1	0.005561598772968468	69.9831409674491	70.36835814408344	0.0	0.7990836586775236	0.9562841486797095	0.7426571821996676	0.4886650672926527	0.6796711457101988	0.9243721081240628	0.6071496173413815	0.3108341713471455	0.6664259461869466	0.9093449894797212	0.5963938355148769	0.317355370001989	-0.1194125129673248	-0.132657712490577	1	-0.13550756485828608	-0.14626334668479068	1	0.16616975406626974	-0.03363282607861973	-0.19980258014488947	0.8476855851546733
20	0.02	2	0.0067828325300386405	69.43680288100835	70.83998403830806	0.03769317753486619	0.813793889221856	0.95672085129339	0.7663896902890437	0.5491591414259269	0.6375917740485466	0.8991190924492108	0.6379473947246124	0.3562173631126449	0.7144860185046449	0.9301513795327786	0.6708867230949027	0.4150837278287961	-0.17620211517330941	-0.09930787071721114	0	-0.12844229556443132	-0.09550296719414098	0	0.12638636817133783	-0.03827423114186538	-0.1646605993132032	0.8212074113156744
20	0.05	0	0.01964431714397219	71.27454540375967	72.7831531018782	0.0	0.7462617673799716	0.943568744638128	0.692469917155339	0.4006134693269917	0.6842416471324997	0.9286623382963004	0.5845247924059445	0.28181060135960084	0.6036632360652762	0.8930655334686666	0.5749770188682937	0.278768239467317	-0.062020120247471944	-0.14259853131469546	1	-0.10794512474939455	-0.11749289828704534	1	0.08142700793098552	-0.027248322396643983	-0.10867533032762951	0.8592036275199881
20	0.05	1	0.020444366305188533	69.9831409674491	70.36835814408344	0.0	0.7990836586775236	0.9562841486797095	0.7426571821996676	0.4886650672926527	0.6720645936546393	0.9177753863785825	0.5926121516935199	0.29915055335336754	0.6664839263837272	0.9153875706660127	0.5984891466254894	0.31915602299651924	-0.1270190650228843	-0.1325997322937964	1	-0.1500450305061477	-0.14416803557417823	0	0.16616975406626974	-0.05782872266329867	-0.2239984767295684	0.8476855851546733
20	0.05	2	0.021556650539523714	69.43680288100835	70.83998403830806	0.03769317753486619	0.813793889221856	0.95672085129339	0.7663896902890437	0.5491591414259269	0.6458032102187594	0.9011658854629765	0.6276269262800453	0.3452468159677358	0.7074065403056637	0.9285243659588872	0.6509050888507116	0.3954179889584392	-0.1679906790030966	-0.10638734891619228	0	-0.13876276400899834	-0.11548460143833206	0	0.12638636817133783	-0.03917296654350865	-0.1655593347148465	0.8212074113156744
20	0.1	0	0.04607562938339893	71.27454540375967	72.7831531018782	0.0	0.7462617673799716	0.943568744638128	0.692469917155339	0.4006134693269917	0.6870334629545424	0.9292453668650698	0.5596336879614667	0.2619927461848875	0.5925469025280019	0.8926145254098233	0.5746825730775855	0.2773422078612206	-0.05922830442542926	-0.15371486485196972	1	-0.13283622919387228	-0.11778734407775349	0	0.08142700793098552	-0.0746027275334405	-0.156029735464426	0.8592036275199881
20	0.1	1	0.045578687415034236	69.9831409674491	70.36835814408344	0.0	0.7990836586775236	0.9562841486797095	0.7426571821996676	0.4886650672926527	0.6809186487974243	0.917199270928371	0.5801616077106746	0.28529985773440014	0.6476439800814069	0.9068032662569014	0.6053825040622648	0.32293974718104046	-0.11816500988009937	-0.15143967859611673	1	-0.162495574488993	-0.1372746781374028	0	0.16616975406626974	-0.07292073761441478	-0.23909049168068452	0.8476855851546733
20	0.1	2	0.04717879809855863	69.43680288100835	70.83998403830806	0.03769317753486619	0.813793889221856	0.95672085129339	0.7663896902890437	0.5491591414259269	0.6378283887723504	0.8993441503272264	0.6129126707405179	0.3308307244916239	0.708103742133653	0.9301237247593743	0.652265510918775	0.3949586713444422	-0.17596550044950565	-0.10569014708820301	0	-0.15347701954852577	-0.11412417937026864	0	0.12638636817133783	-0.06417312571395106	-0.1905594938852889	0.8212074113156744
20	0.2	0	0.10032301273677746	71.27454540375967	72.7831531018782	0.0	0.7462617673799716	0.943568744638128	0.692469917155339	0.4006134693269917	0.6706726965716401	0.9255356129402469	0.5164171406688781	0.23233451732470925	0.5969251967341935	0.8913218593352719	0.584493398407052	0.2843621874498995	-0.07558907080833155	-0.1493365706457781	1	-0.1760527764864609	-0.10797651874828706	0	0.08142700793098552	-0.17082053035542102	-0.25224753828640656	0.8592036275199881
20	0.2	1	0.09553094981760868	69.9831409674491	70.36835814408344	0.0	0.7990836586775236	0.9562841486797095	0.7426571821996676	0.4886650672926527	0.6936965846437542	0.9265878833795387	0.5533114433659334	0.26451517299246	0.6714341445672165	0.9144316030147539	0.6219461254281742	0.3346171455141313	-0.10538707403376946	-0.12764951411030712	1	-0.18934573883373418	-0.12071105677149341	0	0.16616975406626974	-0.14384089658862864	-0.3100106506548984	0.8476855851546733
20	0.2	2	0.09677982414474784	69.43680288100835	70.83998403830806	0.03769317753486619	0.813793889221856	0.95672085129339	0.7663896902890437	0.5491591414259269	0.6467328126560783	0.9004757036380755	0.5911528694958106	0.3116502673195647	0.7188076709369693	0.9322864038644894	0.6491698863622635	0.39023381747060115	-0.16706107656577773	-0.09498621828488674	0	-0.1752368207932331	-0.11721980392678022	0	0.12638636817133783	-0.12742846193457463	-0.25381483010591244	0.8212074113156744
20	0.4	0	0.21059693961353598	71.27454540375967	72.7831531018782	0.0	0.7462617673799716	0.943568744638128	0.692469917155339	0.4006134693269917	0.7181441065623484	0.9402993336872705	0.46536523920608724	0.20545279684966397	0.6138349836126037	0.8999660163585494	0.5976026889859183	0.2944782018054328	-0.028117660817623236	-0.13242678376736794	1	-0.22710467794925177	-0.09486722816942073	0	0.08142700793098552	-0.29361906338075355	-0.37504607131173906	0.8592036275199881
20	0.4	1	0.1964098711614134	69.9831409674491	70.36835814408344	0.0	0.7990836586775236	0.9562841486797095	0.7426571821996676	0.4886650672926527	0.6813779927510087	0.9275977620190502	0.488463529003553	0.2279623779992549	0.6736073753156889	0.915274102398091	0.6042297189206214	0.3141200320986782	-0.11770566592651488	-0.1254762833618347	1	-0.2541936531961146	-0.1384274632790462	0	0.16616975406626974	-0.2784938338054908	-0.4446635878717605	0.8476855851546733
20	0.4	2	0.19614986650664634	69.43680288100835	70.83998403830806	0.03769317753486619	0.813793889221856	0.95672085129339	0.7663896902890437	0.5491591414259269	0.6491152700779144	0.8996144431629479	0.5553124927008152	0.288193460531769	0.7215608143542104	0.9312745094599972	0.6537672250694078	0.39760600012223124	-0.16467861914394166	-0.09223307486764565	0	-0.21107719758822852	-0.11262246521963593	0	0.12638636817133783	-0.22214016399204403	-0.34852653216338186	0.8212074113156744
20	0.6	0	0.3217376111428353	71.27454540375967	72.7831531018782	0.0	0.7462617673799716	0.943568744638128	0.692469917155339	0.4006134693269917	0.7279372651988689	0.9443534856738441	0.40782746423227706	0.1848223537126251	0.6239921956536839	0.904463971444028	0.6040289045168074	0.29871462819533917	-0.01832450218110271	-0.12226957172628772	1	-0.28464245292306195	-0.08844101263853166	0	0.08142700793098552	-0.45159805687478255	-0.5330250648057681	0.8592036275199881
20	0.6	1	0.29791711267670273	69.9831409674491	70.36835814408344	0.0	0.7990836586775236	0.9562841486797095	0.7426571821996676	0.4886650672926527	0.684460133970431	0.929938188109326	0.42495616854647256	0.20133471438857545	0.6706202707763187	0.9161120022831013	0.6322753583415175	0.34077789425930566	-0.11462352470709258	-0.12846338790120493	1	-0.31770101365319503	-0.1103818238581501	0	0.16616975406626974	-0.431353361676731	-0.5975231157430008	0.8476855851546733
20	0.6	2	0.29521112251806314	69.43680288100835	70.83998403830806	0.03769317753486619	0.813793889221856	0.95672085129339	0.7663896902890437	0.5491591414259269	0.6318455168065129	0.898446324614117	0.5016713723756159	0.25482395246361056	0.7413158026171212	0.9359336009376257	0.6762323037556268	0.4233114496750725	-0.18194837241534312	-0.07247808660473487	0	-0.2647183179134278	-0.09015738653341687	0	0.12638636817133783	-0.3382368804262571	-0.46462324859759496	0.8212074113156744
